id,category,created_at,external_games,keywords,name,similar_games,slug,tags,updated_at,url,checksum,cover,first_release_date,involved_companies,platforms,release_dates,screenshots,storyline,summary,videos,websites,age_ratings,aggregated_rating,aggregated_rating_count,game_modes,genres,player_perspectives,rating,rating_count,themes,total_rating,total_rating_count,alternative_names,collection,ports,artworks,follows,franchise,franchises,parent_game,game_engines,multiplayer_modes,status,hypes,dlcs,bundles,expansions,expanded_games,version_parent,version_title,remakes,standalone_expansions,remasters
97492,0,4/24/18 0:00,"[579089, 1136411, 1910154]",,Fish & Trip,,fish-and-trip,,8/26/20 0:00,https://www.igdb.com/games/fish-and-trip,e253c25c-162c-4902-6c86-aeba55d72035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82162,0,1/17/18 0:00,"[209859, 1908414]",,Hidden Object: Land Of Dreams,,hidden-object-land-of-dreams,,8/26/20 0:00,https://www.igdb.com/games/hidden-object-land-of-dreams,896728e5-8a19-0df3-3648-142c635dd510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24101,0,9/22/16 0:00,[1948746],,Fugitive Hunter,,fugitive-hunter,,11/6/20 0:00,https://www.igdb.com/games/fugitive-hunter,c6cd2ffa-84fd-936e-5685-9b614f7950ba,,1069113600,,[8],[57288],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53720,0,8/1/17 0:00,"[91041, 1983894]",,Tank on Tank Digital - Bundle West - East Front,,tank-on-tank-digital-bundle-west-east-front,,11/6/20 0:00,https://www.igdb.com/games/tank-on-tank-digital-bundle-west-east-front,1dddddc1-dea4-3828-f146-dff49a82374c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28100,0,4/7/17 0:00,[1951741],"[132, 170, 283, 1705, 2049, 3632]",Temerity,"[19150, 20342, 24426, 26226, 55173, 55190, 63138, 77529, 89597]",temerity,"[23, 268435464, 536871044, 536871082, 536871195, 536872617, 536872961, 536874544]",11/6/20 0:00,https://www.igdb.com/games/temerity,2ae064d7-5e6a-5c4c-4f87-21cf2fe758e8,21762,,[45838],"[6, 34]","[148723, 148724]",,,"A time-traveling stealth game where you can use the past, but not change it. 
Set in the deceptively charming underground city of Aurora, Temerity takes you on a heart-wrenching journey of futility, loss, and morality that takes multiple playthroughs to fully experience.",,"[20004, 20005, 20006]",[12004],,,[1],[8],[4],,,[23],,,,2660,,,1,,,,[79],,2,,,,,,,,,,
712,0,10/4/11 17:21,"[41823, 1987113]",,Microsoft Flight Simulator 2004: A Century of Flight,"[28277, 65827, 87485, 100794, 100806, 101573, 105264, 106008, 112754, 114766]",microsoft-flight-simulator-2004-a-century-of-flight,[268435469],8/6/21 17:45,https://www.igdb.com/games/microsoft-flight-simulator-2004-a-century-of-flight,3d0aa80f-8e46-51cc-e32b-8fae1d7429e5,670,1059436800,[64048],[6],[1577],"[188, 189, 190]",,"As the name suggests, Microsoft Flight Simulator 2004: A Century of Flight, is that year's version of the popular simulator from Microsoft and celebrates 100 years of flight. Flight Simulator 2004 includes 9 historical aircraft such as the Wright Flyer from 1903, DC-3, Vickers Vimy, Curtiss Jenny and the Ryan NVP 'Spirit of St. Louis’ that you can pilot and new challenges centered around the historical aircraft. It includes a new help system called 'Learning Center' and an improved ATC, and a new dynamic weather system. The GPS systems in Flight Simulator 2004 have been completely overhaulled and are now based on real world Garmin 500/295 GPS systems.",[664],[77404],,100,1,[1],[13],"[1, 2]",70.73896822,5,,85.36948411,6,[22013],162,,,2,,,,,,,,,,,,,,,,
150112,0,5/31/21 11:47,[2058704],[78],The Goto Family's: The Island Murder Case,"[17906, 27725, 57296, 79537, 110779, 132330, 134504, 136255, 136549, 140674]",the-goto-familys-the-island-murder-case,"[43, 268435490, 536870990]",5/31/21 12:41,https://www.igdb.com/games/the-goto-familys-the-island-murder-case,42644ae4-4b50-e077-1600-d8435a771286,141968,1558310400,[136853],[6],[247277],,"Hello everyone! My name is Yusima, a former Japanese detective. Being a detective in Japan is relatively easy. There is no exam and there are no strict trials you must go through. There is no strict approval process also. Detectives are very much like ordinary people. They don't have any special authority for investigations per say. So for example, when a detective ask someone about something or they ask for a survey or when they are on a stakeout, they may be mistaken as a stalker or suspicious person. This means they might be reported to the police. Since this is the case, Japanese detectives should be quick on their feet and should be able to lie and make good excuses on the spot.
I was originally a good person who was very bad at lying, but during my detective work over the past 10 years, I had become a good liar and deceiver. This is a detective adventure game made by someone who is good at deceiving people.","This game is a detective adventure game, made by a former Japanese private detective.",,[184129],,,,,[34],,,,[43],,,"[64093, 64094]",,,,,,,,,,,,,,,,,,,,
152760,0,6/19/21 13:55,"[2062556, 2062565]",,神启神落,"[29783, 37419, 68271, 80916, 96217, 103295, 106987, 111130, 113360, 113895]",shen-qi-shen-luo,"[1, 268435487, 268435488]",8/15/21 16:57,https://www.igdb.com/games/shen-qi-shen-luo,210f9a75-78d7-95d3-3be5-6e4072951f03,153590,1624060800,,[6],[291643],"[492669, 492670, 492671, 492672, 492673, 492674, 492675, 492676, 492677, 492678, 492679, 492680]",,这是一款魔幻类地牢探险、角色扮演多玩法游戏，玩家扮演神启者，不断的招集神落者（游戏中的英雄）对抗挑战，目前开发试炼之地模式，支持选择的英雄提升等级及属性，同时游戏具有独特的魂体转化系统，每一次对噬魂者的毁灭都对应了新的神落者的重生，在之后的其它模式，玩家会召唤这些英雄参与群体战斗,,[187668],,,,,"[31, 32]",,,,[1],,,,,,[17421],,,,,,,,,,,,,,,,,
94254,0,3/18/18 0:00,"[155198, 1866954]",,Iceblox,,iceblox,,8/26/20 0:00,https://www.igdb.com/games/iceblox,8535f130-c3c2-fc54-9193-4924338382ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103990,0,6/21/18 0:00,"[1012042, 1976645]",,Virtual Pet Dinosaur: Pterodactyl,,virtual-pet-dinosaur-pterodactyl,,11/6/20 0:00,https://www.igdb.com/games/virtual-pet-dinosaur-pterodactyl,d14d2362-6917-f691-b4d2-05d13da010b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94670,0,3/18/18 0:00,"[140002, 1875359]",,Wreckers,,wreckers,,8/26/20 0:00,https://www.igdb.com/games/wreckers,63017c65-8f4f-e0c1-2418-38e02df2167e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30417,0,5/23/17 0:00,"[1941, 1949444]",,Steel Invaders,"[32902, 37419, 40524, 43367, 105233, 111130, 113895, 119121, 119493]",steel-invaders,"[1, 268435488]",11/6/20 0:00,https://www.igdb.com/games/steel-invaders,305eef59-a8d4-ed8c-c241-e475a7b0ec81,,1479859200,,[6],[73322],"[71950, 71951, 71952, 71953, 71954]",,"Ultimate Arcade Experience  
 
Steel Invaders is a hardcore old school game where you take control over a spaceship!  
Time to beat hordes of enemies and this won't be a easy!",,,,,,[1],[32],,50,0,[1],50,0,,,,,,,,,,,,,,,,,,,,,
59996,0,9/8/17 0:00,"[110854, 1903190]","[117, 164, 4134, 4281, 5379]",Ninja Tag,"[19150, 20150, 21564, 23733, 26226, 36198, 55173, 55190, 56033]",ninja-tag,"[1, 536871029, 536871076, 536875046, 536875193, 536876291]",8/26/20 0:00,https://www.igdb.com/games/ninja-tag,3b38aa94-7b1d-0a85-6e15-90cd6518c6bd,39583,,,,,,,"Ninja Tag is a 4-player, local multiplayer deathmatch game with stealth elements.",,,,,,,,,,,[1],,,,,,,,,,,,,,,,,,,,,,,
39392,0,6/22/17 0:00,"[18639, 1988479]",,Parallel Turn,,parallel-turn,,11/6/20 0:00,https://www.igdb.com/games/parallel-turn,da64c7dc-3aa0-8a53-0e7d-ecf5ba61398b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104703,0,7/2/18 0:00,"[1169538, 1968726]",,Fugu Maze,,fugu-maze,,11/6/20 0:00,https://www.igdb.com/games/fugu-maze,48ad9bca-d4f5-7ad1-12ee-230374f77a9f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95759,0,3/27/18 0:00,"[352860, 1992463]",,Last Days: Survival,,last-days-survival,,11/6/20 0:00,https://www.igdb.com/games/last-days-survival,c6d0e9f5-ca08-9cd2-6dfa-115079640caf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8772,0,1/25/15 22:37,"[38052, 121436, 281584, 1458670]","[92, 599, 900, 4134, 4985, 5389, 6030]",Drakensang Online,"[19698, 23651, 47823, 54775, 59427, 96217, 99118, 106987, 112191, 115653]",drakensang-online,"[17, 268435468, 536871004, 536871511, 536871812, 536875046, 536875897, 536876301, 536876942]",6/25/21 17:22,https://www.igdb.com/games/drakensang-online,8c97a733-a065-cc43-6709-da853462335a,126988,1312761600,"[26912, 26913]",[82],[38146],,,"Drakensang Online is a browser-based, freemium online role-playing game of the German enterprise Bigpoint. The gameplay is similar to the Diablo game franchise and is developed by Bigpoint Berlin. It is one of the few MMORPGs developed in the European Union. The title was in an open beta phase from August 2011 to July 2012. According to Bigpoint's own statement, there are currently 35 million registered accounts. However, the real number can differ because multiple registrations are allowed. A retail version was released in November 2011.",,,,,,[5],[12],[3],66.45871439,7,[17],66.45871439,7,,495,,,5,,[438],,,,,,,,,,,,,,
95821,0,3/27/18 0:00,"[352900, 1990914]",,Puzzle My Mind,,puzzle-my-mind,,11/6/20 0:00,https://www.igdb.com/games/puzzle-my-mind,a5b6d9d3-ce58-fb8f-23ed-6854e000dfa9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163474,1,8/11/21 0:36,[2017374],,Friday the 13th: Killer Puzzle - Flaming Jason,"[33603, 51577, 55888, 65827, 79134, 107992, 111043, 113837, 115539, 116674]",friday-the-13th-killer-puzzle-flaming-jason,"[268435471, 268435488]",10/1/21 9:13,https://www.igdb.com/games/friday-the-13th-killer-puzzle-flaming-jason,d284fa0d-741b-050b-e9f3-e635385b03f7,,,,,,"[581522, 581523, 581524, 581525, 581526, 581527]",,"Help legendary horror icon Jason Voorhees stalk and slay campers across 100+ puzzle levels in a hilariously off kilter puzzle game. From the campgrounds of Crystal Lake to the highrises of Manhattan, from supermax prisons to space stations, Jason will terrorize victims across the world... and beyond!",,"[211752, 211753]",,,,,"[15, 32]",,,,,,,,,,,,,,83891,,,,,,,,,,,,,
104309,0,6/28/18 0:00,"[1141617, 1949684]",,Cube Survival: LDoE,,cube-survival-ldoe,,11/6/20 0:00,https://www.igdb.com/games/cube-survival-ldoe,7356d363-d21c-cc97-4024-0b2b6078871d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104580,0,6/29/18 9:27,"[1150563, 1984852, 2123352]",,Guardian Prelude,,guardian-prelude,,10/5/21 21:52,https://www.igdb.com/games/guardian-prelude,6111f841-186c-4186-1555-7f008bb63345,,,,,,"[657967, 657983, 657984]",,,,[232378],,,,,[12],,,,,,,,,,[54386],,,,,,,,,,,,,,,,,
104246,0,6/25/18 0:00,"[1121673, 1955971]",,Slendrina 2D,,slendrina-2d,,11/6/20 0:00,https://www.igdb.com/games/slendrina-2d,d43952dd-f36f-bebb-be66-903c9be34b0b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104259,0,6/27/18 13:04,"[1284630, 1709842]","[87, 9303]",Jurassic World Revealed,,jurassic-world-revealed,,5/11/21 7:34,https://www.igdb.com/games/jurassic-world-revealed,1bb068df-7ed4-3e5c-7708-225c9dc00d92,139794,,"[130960, 130961]",,,,,"Jurassic World Revealed is a free-to-download interactive audio game set during the events of Jurassic World: Fallen Kingdom. The game launched in 2018, alongside the second film of the Jurassic World trilogy. Jurassic World Revealed is only available to play on the Amazon ""Alexa"",",,,,,,[1],[31],[6],,,[31],,,,3239,,,,,[486],,,,,,,,,,,,,,
176392,0,10/15/21 11:17,[2134561],,Pirate Radio,"[28277, 65827, 87485, 100794, 100806, 101573, 105264, 106008, 112754, 114766]",pirate-radio,[268435469],10/18/21 19:39,https://www.igdb.com/games/pirate-radio,af879b87-3696-4d97-a13a-33ebbf0562da,,,,,,"[663507, 663509]",,"Broadcast your illegal radio tunes to the masses, while avoiding marine police.",[56239],[235932],,,,,[13],,,,,,,,,,[54889],,,,,,,,,,,,,,,,,
176395,0,10/15/21 11:18,[2134564],,Theatricke,"[115276, 176331, 176376, 176444, 176447, 176471, 176538, 176567, 176594, 176675]",theatricke,[268435464],10/18/21 19:39,https://www.igdb.com/games/theatricke,8c595ba0-1747-d027-40d4-e3d0e9bcb4dc,,,,,,"[663520, 663521, 663522, 663523, 663524, 663525]",,Exit stage left... IF YOU CAN,,[235939],,,,,[8],,,,,,,,,,[54891],,,,,,,,,,,,,,,,,
79509,0,12/29/17 0:00,"[133208, 1878800]",[4158],StrikeForce-Psi,"[68522, 78979, 79410, 79429, 79574, 79775, 80166, 80170, 80234]",strikeforce-psi,[536875070],8/26/20 0:00,https://www.igdb.com/games/strikeforce-psi,98737871-f558-1bfc-f90d-09fb5d5491e4,56538,,,,,,,StrikeForce-Psi is an XNA community game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73487,0,10/5/17 0:00,"[141319, 1874617]",[3782],Haunted Childhood,"[17613, 17637, 24620, 32510, 36269, 36346, 36553, 55036, 77597]",haunted-childhood,"[268435471, 536874694]",8/26/20 0:00,https://www.igdb.com/games/haunted-childhood,173529ea-8f4c-e693-fbdd-d234f6f3bdac,,,,,,,,,,,,,,,[15],,,,,,,,,,,,,,,,,,,,,,,,,,,
68798,0,9/27/17 0:00,"[145245, 1872452]","[147, 3782, 4330]",Merlin's Walls,"[17613, 24620, 32510, 36269, 36346, 36553, 55036, 55590, 77597]",merlins-walls,"[268435471, 536871059, 536874694, 536875242]",8/26/20 0:00,https://www.igdb.com/games/merlins-walls,e604a737-05af-690a-383c-04ed1183b6e2,52388,,,,,,,Merlin's Walls,,,,,,,[15],,,,,,,,,,,,,,,,,,,,,,,,,,,
80184,0,1/5/18 0:00,"[139036, 1875869]",[3782],The Jongg CD,"[17613, 17637, 24620, 32510, 36269, 36346, 36553, 55036, 77597]",the-jongg-cd,"[268435471, 536874694]",8/26/20 0:00,https://www.igdb.com/games/the-jongg-cd,a5ff8e5a-71fc-38fa-c488-ea7f4b1ee032,,,,,,,,,,,,,,,[15],,,,,,,,,,,,,,,,,,,,,,,,,,,
117416,1,4/15/19 12:03,[2016428],,Conan Exiles: Treasures of Turan,"[25311, 26574, 35994, 36553, 37419, 78550, 79134, 81680, 103232, 109339]",conan-exiles-treasures-of-turan,"[1, 268435469, 268435471, 268435487]",10/1/21 11:08,https://www.igdb.com/games/conan-exiles-treasures-of-turan,8840bfb5-1e38-94e6-883d-3861ee7bb589,,,,,,"[609671, 609672, 609673, 609674, 609675]",,"The riches of the eastern kingdom of Turan await! Build opulent palaces adorned with glittering statues, tame rhinos and elephants as pack animals and dress yourself in the dazzling Turanian Phalanx armor.",[26521],"[219033, 219034]",,,,,"[13, 15, 31]",,,,[1],,,,,,,,,,16999,,,,,,,,,,,,,
30556,0,5/23/17 0:00,"[2082, 1952398]",,Dead Inside,"[29783, 37419, 81275, 96217, 105447, 111130, 113360, 113895, 115785]",dead-inside,"[1, 268435487, 268435488]",11/6/20 0:00,https://www.igdb.com/games/dead-inside,a6747271-3813-fb15-a80d-f994fb322802,107222,1490918400,,[6],[73481],"[72615, 72616, 72617, 72618, 72619]",,"Dead Inside is an apocalyptic world where one has to face the harshest reality against nature and its habitat. Gear up, hunt or be hunted!",,[28649],,,,[1],"[31, 32]",,,,[1],,,,,,,,,,,,,4,,,,,,,,,,
15788,0,1/6/16 18:37,"[14708, 98398, 139625, 1875553]","[379, 994, 1148, 1158, 3782, 4134, 4182, 4735, 5787, 9138, 11144]",Ride! Carnival Tycoon,"[17130, 17519, 29173, 31515, 33153, 35463, 36269, 36346, 55036, 55590]",ride-carnival-tycoon,"[268435469, 268435471, 536871291, 536871906, 536872060, 536872070, 536874694, 536875046, 536875094, 536875647, 536876699, 536880050, 536882056]",6/13/21 3:46,https://www.igdb.com/games/ride-carnival-tycoon,da5295ae-14df-a29b-3561-4a23b8c2b17b,21011,1212364800,"[29816, 29817]",[6],[43403],"[46006, 46007, 46008, 46009, 46010]",,"Are you ready to build the Greatest Midway on Earth? Summer nights, flashing lights, stomach churning rides, girls and guys all combine to make the perfect carnival.  Attract them, thrill them, feed them, frighten them, and leave them yearning for more!",,[40696],[18192],,,[1],"[13, 15]",,40,0,,40,0,,,,,,,,,,,,,,,,,,,,,
19579,0,6/14/16 17:34,"[153488, 1867878]","[117, 151, 296, 1026, 1027, 3782, 5325]",Blades of Exile,"[7615, 19404, 22387, 26940, 27092, 28309, 34155, 35994, 36198, 55199]",blades-of-exile,"[17, 22, 268435468, 268435471, 268435487, 536871029, 536871063, 536871208, 536871938, 536871939, 536874694, 536876237]",5/20/21 8:08,https://www.igdb.com/games/blades-of-exile,de0bd371-c755-d5d7-f753-ca57fa7722c9,54049,880934400,[36432],"[6, 14]","[52106, 245256]",,,A follow-up to the Exile series that comes with three short adventures as well as a scenario editor for players to create their own.,,"[182660, 182661]",,,,[1],"[12, 15, 31]",[3],,,"[17, 22]",,,,1050,,,,,[2741],,,,,,,,,,,,[73536],,
8024,0,10/31/14 21:37,"[1774733, 1928061]",[125],Tom & Jerry: Hunting High and Low,"[1188, 54667, 63138, 96452, 113895, 115276, 118313, 120184, 120268, 121522]",tom-and-jerry-hunting-high-and-low,"[1, 268435464, 536871037]",9/29/21 8:31,https://www.igdb.com/games/tom-and-jerry-hunting-high-and-low,38136621-89ae-e8e0-79a0-eefff3ae7b1a,181915,631065600,"[55913, 55914]","[15, 16, 25, 26, 63]","[123075, 123076, 123077, 123078, 123079]",,,,,,,,,[1],[8],[4],,,[1],,,,,,,1,,[85],,,,,,,,,,,,,,
84882,0,1/30/18 20:28,"[220320, 1981460, 2006058]",,Smash Cat Heroes,"[26950, 37419, 76253, 78632, 87622, 96217, 103301, 105049, 106987, 111130]",smash-cat-heroes,"[1, 268435487]",10/5/21 22:25,https://www.igdb.com/games/smash-cat-heroes,e9d2d4ab-c544-9e9d-1b77-332eb111dd8f,62251,1397692800,[130474],[37],"[143234, 143235]","[172734, 172735, 172736, 172737, 172738, 172739, 172740, 172741]",,"Slash and smash enemies coming at you from all directions in non-stop cat-attack action ""Smash Cat Heroes""!",,,[38142],,,,[31],,,,[1],,,,,,,,,,,,,,,,,,,,,,,
114529,0,1/26/19 19:19,"[1703939, 1947659]",,B-25 Game,"[25946, 37419, 76263, 81680, 101573, 112078, 113895, 118871, 120268, 121758]",b-25-game,"[1, 268435469]",6/15/21 13:40,https://www.igdb.com/games/b-25-game,4602d44f-d6b1-d504-4163-7768ec54214b,,1549238400,,[6],[255428],"[285285, 285286, 285287, 285288, 285289]",,"Play as a gunner in B-25 bomber. Shoot enemy interceptors and support friendly air forces to finish the bombing mission. Chose between side, tail, top or nose gunner positions to resist enemy attacks.",,[100408],,,,[1],[13],,70,0,[1],70,0,,,,,,,,,,,4,,,,,,,,,,
176387,0,10/15/21 11:17,[2134572],,The Juice of God's Future,,the-juice-of-gods-future,,10/15/21 11:31,https://www.igdb.com/games/the-juice-of-gods-future,11d8fab1-acd1-d551-39d6-5ad34b222ae7,,,,,,"[663494, 663497, 663501, 663504, 663505]",,Decide the fates of people as you strive for a utopian society.,,[235931],,,,,,,,,,,,,,,[54888],,,,,,,,,,,,,,,,,
176393,0,10/15/21 11:17,[2134562],,Haul Away Joe,"[17414, 28277, 30871, 75948, 87622, 103301, 106992, 112416, 114145, 115374]",haul-away-joe,[268435487],10/18/21 19:39,https://www.igdb.com/games/haul-away-joe,c316d535-abdb-8910-e2e7-b5ec69af61d7,,,,,,,,,,[235937],,,,,[31],,,,,,,,,,[54890],,,,,,,,,,,,,,,,,
92795,0,3/16/18 0:00,"[139072, 1875845]",,Gerbil Riot of '67,,gerbil-riot-of-67,,8/26/20 0:00,https://www.igdb.com/games/gerbil-riot-of-67,0942e2f5-f947-d32f-bd51-0b63781ffdf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92797,0,3/16/18 0:00,"[139129, 1875814]",,Janitor Joe,,janitor-joe,,8/26/20 0:00,https://www.igdb.com/games/janitor-joe,b0cf8bac-f6b5-9f3f-093f-db7096b2303c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104472,0,6/28/18 0:00,"[1111597, 1957507]",,Soccer - Ultimate Team,,soccer-ultimate-team,,11/6/20 0:00,https://www.igdb.com/games/soccer-ultimate-team,c4b6f580-0027-285e-1618-aaa8a2eccd8c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104777,0,7/2/18 0:00,"[1157613, 1958040]",,Train Escape: Hidden Adventure,,train-escape-hidden-adventure,,11/6/20 0:00,https://www.igdb.com/games/train-escape-hidden-adventure,816bd60a-16ee-a002-cf61-52d9a9825c63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47907,0,7/12/17 18:24,"[29919, 137936, 1747734, 1876313]","[215, 4145, 4331]",Nancy Drew: The Mystery of the Clue Bender Society,"[26950, 37419, 78632, 87622, 96217, 103292, 105049, 106987, 111130]",nancy-drew-the-mystery-of-the-clue-bender-society,"[1, 268435487, 536871127, 536875057, 536875243]",3/4/21 8:50,https://www.igdb.com/games/nancy-drew-the-mystery-of-the-clue-bender-society,95725016-37df-17e4-0d14-6720730e6874,51110,1218758400,"[120358, 120359]",[20],[94561],,,"The Clue Bender Society, a group consisting of the world's greatest detectives, is looking for their newest member. Teen super-sleuth Nancy Drew is among three exceptional candidates that could make the cut if she can solve a series of pre-determined challenges before the others. But when a secret tome containing the solutions to history's greatest mysteries goes missing, the Clue Bender Society's test case becomes real; they turn to Nancy and the other applicants to help recover the book before it ends up in the wrong hands. With only 24 hours to solve the case and earn membership into the Society, Nancy Drew will have to be at the top of her game.",,,[17980],,,,[31],,,,"[1, 43]",,,,1030,,,,,,,,,,,,,,,,,,,
3694,0,1/10/14 12:42,,"[296, 994, 1148, 1471, 3782, 4210, 4767, 5487, 6849]",The Settlers,"[9789, 18623, 20776, 29173, 31480, 31515, 35371, 36346, 55036, 55590]",the-settlers,"[22, 268435467, 268435469, 268435471, 536871208, 536871906, 536872060, 536872383, 536874694, 536875122, 536875679, 536876399, 536877761]",6/7/21 13:54,https://www.igdb.com/games/the-settlers,d531465e-151b-95af-2ffe-712c267a7d74,99610,741398400,"[9712, 52263]","[13, 16]","[97252, 97253, 97254]","[111778, 111779, 111780, 111781, 111782, 382988, 382989]","Once upon a time in Ostvorpommern, in the lee of the new German migration movement, a vacuum is created in the eastern corner of the country.","The goal of this game is to build a prosperous and well organized city and to gain control of enemy cities. This might initially seem simple to do, but in reality it is much more complex. If you consider all the game's problems inversely, that is from the end of the game first, you will understand better.

In order to conquer the enemy castles, you will need many knights. To keep their morale up, you will need gold, and for the weapons you will need iron and coal. These raw materials are found in mines. The mines must be provided with food and the raw materials must be melted in a foundry.

The food supply is ensured by the fishermen and the farmers, but they need tools, as do all other workers. These tools are made by smiths. To build huts, houses, castles you will need construction materials and workers...",[35563],"[139843, 139844]","[18675, 27811]",10,1,"[1, 2, 4]","[11, 13, 15]",[3],79.74752169,26,[22],44.87376084,27,"[5297, 5298]",619,,[10997],13,,[2165],,,,,,,,,,,,,,
6818,0,5/18/14 0:00,"[18621, 1950442]",,Nastar,"[1070, 22799, 87728, 89025, 96452, 115276, 117939, 118313, 120268]",nastar,"[1, 268435464, 268435489]",11/6/20 0:00,https://www.igdb.com/games/nastar,e125110b-8f03-9f24-0418-bfbcefb69e74,6985,631065600,[16163],"[29, 52]","[16503, 16504]",,A side scrolling hack-and-slash-em-up where you take the role of a barbarian who tries to defeat the evil wizard. Many of the bosses are based on mythological characters such as minotaurs and Medusa.,"Rastan Saga II (ラスタンサーガ2?), known in Europe as Nastar and in North America as Nastar Warrior (except for the North American Sega Mega Drive/Genesis version, which was known as Rastan Saga II) is a hack and slash platform arcade game developed and released by Taito in 1988. It is the sequel to Rastan Saga (released simply as Rastan in North America).",[2454],[1702],,,,[1],"[8, 33]",[4],,,[1],,,[2081],,,,,,,,,,,,,,,,,,,,
85425,0,1/31/18 0:00,"[220843, 1950133]",,Tales to Enjoy! Three Little Pigs,,tales-to-enjoy-three-little-pigs,,11/6/20 0:00,https://www.igdb.com/games/tales-to-enjoy-three-little-pigs,6f45b80f-4e48-51d7-217d-a2454f558fbe,62361,1379548800,,[159],[144001],"[175418, 175419, 175420, 175421, 175422, 175423]",,"Tales to Enjoy! The Three Little Pigs, is one of a collection of Interactive Stories for young children. Each book is filled with features to entertain children while helping them to learn and stimulate their imagination.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118012,0,5/5/19 13:40,[1720443],"[1961, 3586]",Cage of the Succubi,"[22426, 27301, 28465, 36977, 41895, 43097, 51991, 75797, 75900, 115735]",cage-of-the-succubi,"[42, 268435468, 268435488, 536872873, 536874498]",8/23/21 14:03,https://www.igdb.com/games/cage-of-the-succubi,1ed7fa7b-2143-37d0-bc82-4b70dea41f89,169373,,"[89335, 89336]",,,"[310825, 310826, 310827, 310828, 310829]",,"Having had a spell cast on him, our hero awakens in a mysterious castle. His only options are to serve the castle's lord as a slave, or with some help and hard work, escape.",,"[109092, 109093]",,,,[1],"[12, 32]",,,,[42],,,[28441],,,[29649],,,,,,,,,,,,,,,,,
24548,0,10/2/16 18:17,[1948514],,CastleMine,,castlemine,,5/19/21 14:32,https://www.igdb.com/games/castlemine,09d4a9d0-a232-a0b0-2787-3d40b6d8d2b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92723,0,3/16/18 0:00,"[136173, 1877087]",,Dizzy Bee,,dizzy-bee,,8/26/20 0:00,https://www.igdb.com/games/dizzy-bee,7c18a90e-4365-1b6e-ba2c-c9cc5f0bca1f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84484,0,1/30/18 0:00,"[215735, 1951440]",,A Little Bit of... Magic Made Fun: Matchmaker,,a-little-bit-of-dot-dot-dot-magic-made-fun-matchmaker,,11/6/20 0:00,https://www.igdb.com/games/a-little-bit-of-dot-dot-dot-magic-made-fun-matchmaker,321d42a6-115b-6e3e-0e5b-ec1c5897d7ec,62563,1240358400,[61868],[159],"[145280, 145281, 145282]","[180046, 180047, 180048, 180049]",,Impress your friends with mesmerising magic using A Little Bit of... Magic Made Fun – a collection of easy-to-perform tricks that you can carry wherever you go!,,,,,,,,,,,,,,[21593],,,,,,,,,,,,,,,,,,,,
81498,0,1/13/18 0:00,"[104186, 1193110]",,Word Cube,,word-cube,,1/22/18 0:00,https://www.igdb.com/games/word-cube,8ae4fd91-4f8e-f762-0d19-36ba92ae24ef,60621,,,,,,,"A lightning fast word game that offers a new twist on an old classic. Simple to start, but hard to master, featuring head to head gameplay without having to wait to take your turn. Play for fun or play for cash (where allowed by law).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38085,0,6/20/17 0:00,[1970706],,Ninja Ryuukenden,,ninja-ryuukenden--1,,11/6/20 0:00,https://www.igdb.com/games/ninja-ryuukenden--1,403d9d9f-58eb-5c72-40d2-6aa7b9a33c4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
